Puntaje_Lógico_Matemático,Puntaje_Verbal_Lingüístico,Puntaje_Visual_Espacial,Puntaje_Musical,Puntaje_Cinético_Corporal,Puntaje_Interpersonal,Puntaje_Intrapersonal,Horas_Estudio_Semanal,Participación_En_Clases,Preferencia_Grupal,Tipología
95.14009806169864,54.49966904203511,96.9068798961223,47.56351494736361,55.69064055585696,50.00752668632673,30.97697242726595,27.21483798840741,4.106043362669503,0,Matematicos_Razonadores
91.52261261230021,56.72527957629408,79.24178000996066,40.255050681545576,64.83083582363182,51.55170156507288,37.591332541821835,34.478916305518226,6.593040897415559,0,Matematicos_Razonadores
98.0694269993192,55.36457210241773,100.0,11.405944782370497,51.22443742206321,56.50000215122897,34.69236212273751,33.08753116235321,3.6401431096153,0,Matematicos_Razonadores
78.89423282207876,50.44511542985816,74.68273568679818,33.23655847422803,76.24561102005346,60.62881000907515,44.27426000772045,27.793931994781236,5.1528739820512515,0,Matematicos_Razonadores
95.86812383698917,60.80425370735227,82.30708207934012,39.57535720650725,51.991962316632296,75.55015160376685,45.59591924775542,21.81438323201786,10.0,0,Matematicos_Razonadores
81.33110839573737,69.05093106577664,91.65130541636462,16.000556834012187,61.936409939237116,51.50878248337368,36.57205532301111,36.950564274047814,2.2821962409966883,0,Matematicos_Razonadores
96.30491399119472,49.979316917012696,100.0,16.520804033690816,53.54343299283606,47.593274618878624,38.31860967468129,33.17085893318513,6.278793530701433,0,Matematicos_Razonadores
95.3058739158501,74.34572439235876,82.4609283794768,29.942650746328887,59.78628083964181,65.74806927991219,52.363637367086554,21.799567480388077,6.181017015636213,0,Matematicos_Razonadores
94.36747187162126,70.2146538230343,82.1553861416177,33.26201174841751,70.74105678611133,56.67326334229519,30.0,33.679417973413415,4.6424805664367685,0,Matematicos_Razonadores
98.54315026606497,59.65093182244385,70.55103782194104,19.5965893824564,68.71834615751962,54.656323450667806,32.10114420954508,35.450447936176076,5.55039860864553,0,Matematicos_Razonadores
85.93472168407357,45.67882161781472,100.0,46.69641594547134,62.13394149442142,57.17467360872574,38.786874209270245,34.07729181154576,9.559768107869754,0,Matematicos_Razonadores
94.97144559158247,58.9198996588316,66.74237251349787,16.02836962888238,41.79496663574157,53.5796402559024,39.5219423750966,34.108826705317696,1.7443567243906544,0,Matematicos_Razonadores
83.83703902211501,57.57775152315253,99.55837314823195,10.0,48.10619352883151,52.516949431073506,30.251658067530226,35.80113460921222,1.9711922917393094,0,Matematicos_Razonadores
97.25426079194685,54.031617292534,83.70907674987002,20.295851077748882,56.36525593194621,55.120298531050736,50.116437564400826,33.147126382266954,1.0,0,Matematicos_Razonadores
80.21128045444745,53.233656600032404,88.5442922385642,21.755416273287295,55.66479677077734,60.61338483098072,35.96840004762837,35.58881617620404,8.216526295111764,0,Matematicos_Razonadores
85.95993503322894,66.27616796272198,80.9250522561058,39.45760561045542,45.37659011477477,65.06210235886408,43.91044285637321,28.97730490067551,3.4794831422706256,0,Matematicos_Razonadores
91.73238715488199,54.89490433721566,88.90744615642663,27.039752856565535,61.748189860718796,58.336584070418176,39.30778999960194,35.375190828119486,4.320010692260297,0,Matematicos_Razonadores
91.99140246069499,73.95782146368565,88.18081647739153,47.96402202731613,61.96671308837819,58.56139712217917,52.4536630918425,31.306955130482184,1.0929864651404508,0,Matematicos_Razonadores
94.4882877097531,57.23876663813225,81.75581442194651,15.790906383388227,68.2597791728748,72.56634418958295,41.44759008540594,25.537168192443026,7.747492859497372,0,Matematicos_Razonadores
98.51467273265435,64.09013195111696,81.0670925909761,46.70969288085934,66.50810084846722,59.35437982786712,30.348442229966317,40.0,7.213664298511435,0,Matematicos_Razonadores
98.52010191310721,54.3289049750174,99.95081718102838,31.70347183023666,65.20263351452637,58.42347436075401,41.16004199711329,24.926296540861273,6.464848075085335,0,Matematicos_Razonadores
95.05289069896413,47.44622010050718,85.27452954085702,17.478008153132308,52.02615697675932,53.97081562573586,37.209541613129254,25.367711805632517,7.8808549224364866,0,Matematicos_Razonadores
100.0,70.9062537347446,74.45977697062358,44.01114602829861,71.50282656237614,60.405411009856984,30.0,37.38974458161271,7.284522180203765,0,Matematicos_Razonadores
92.36888613073411,53.73602457606407,80.84755980224291,19.755331739692384,62.9137450623371,61.3087513968468,32.01935929710821,29.61371271319331,4.883872100830063,0,Matematicos_Razonadores
100.0,47.84495095659741,80.00742243917266,10.140451381772557,64.21877028435543,61.139331207539485,30.0,32.444609625773296,3.0780266217352317,0,Matematicos_Razonadores
99.19703198748405,57.06870928401716,79.36543118520201,27.469714682624392,64.18105030184525,60.2719140176316,42.80104828425074,29.684269854417725,1.5097967988237402,0,Matematicos_Razonadores
94.39241155452991,68.63697050533577,89.37080561181493,24.909463694511267,52.56678009455442,58.18225341420837,31.12031317436379,31.038337124195465,5.536594157426267,0,Matematicos_Razonadores
85.88230548980513,58.729658023360805,87.71852653803815,34.8831575152333,50.1481301133469,52.31015828846275,39.21468414987411,38.593666723832285,10.0,0,Matematicos_Razonadores
96.42438919950878,51.073589707996106,93.45745499862734,30.78475155117225,68.28535727819018,59.46566882527319,35.06414485717907,30.493877027137746,3.8011092567284024,0,Matematicos_Razonadores
96.49976394124688,68.03157031982234,76.48892599507583,20.326207267853565,65.7892700780076,61.58186438826953,37.147638445283256,34.54467943405878,3.888014494277593,0,Matematicos_Razonadores
88.21329326229333,44.92148694057945,91.39251573629967,48.609387745162365,66.86034740045523,67.49259599115807,45.48434477494374,31.643422841686856,2.697483676923088,0,Matematicos_Razonadores
96.02709285943658,65.3012088504924,99.00057045675318,43.200808500631126,62.08820767985219,56.49001319612785,32.5286482876346,26.792245669223657,5.118715664868285,0,Matematicos_Razonadores
100.0,70.15972662942201,91.47286585594634,28.80712324500355,68.92493745080472,47.56127255760887,30.0,36.56398222937499,9.976880938582944,0,Matematicos_Razonadores
91.46917757653027,58.43867455727884,85.9522023826028,30.483981934328174,61.4138565246202,54.905284936131245,36.89822453679347,33.321465292153405,8.005435594158026,0,Matematicos_Razonadores
89.77050819215874,61.716210211138595,100.0,36.5937166284448,69.36214589307464,62.46485263500799,32.22664466752589,35.189277536719715,6.487638556831174,0,Matematicos_Razonadores
92.49082804261695,64.46072156321515,100.0,39.271715143760375,43.695396613608004,55.90631615278814,36.30893926140373,31.731166273203286,3.1735466201185822,0,Matematicos_Razonadores
90.22892190570263,54.803444879763894,98.56696426130024,22.376386157337027,52.99664680502365,69.15264921041675,46.87812584885437,27.17812801326626,1.0,0,Matematicos_Razonadores
92.49402504692198,66.36010997058514,87.68149817326,10.0,71.51757334060053,47.44674877492769,49.29656972101524,27.159128481908077,5.584279021831199,0,Matematicos_Razonadores
95.31045525915259,63.70921201826279,98.94182265772665,47.54659297725612,60.27840324603526,78.37647780513697,51.61579262458361,25.74780339560133,2.239044293998977,0,Matematicos_Razonadores
96.59980788109358,63.18103946315177,76.32268041929782,23.422976447774992,62.1544303675151,56.31527861051729,55.45548486616667,28.623960415025348,1.0,0,Matematicos_Razonadores
89.69003795069443,62.140108032944475,84.56726473698671,15.637124082621765,57.03785188008566,47.3107536178684,37.98127375647895,29.795538561435784,4.475840801738258,0,Matematicos_Razonadores
100.0,63.373261241441156,97.824861713963,22.123983086250398,66.7643427063658,66.38934862250579,42.17148172755407,33.936321148790036,3.5228375775855247,0,Matematicos_Razonadores
82.55584515539772,54.16322073678444,73.18056744857941,22.32696750808214,62.529911764647935,69.45427465965089,30.0,16.43139419319067,5.425098257341112,0,Matematicos_Razonadores
100.0,56.49216273270968,93.39108140807973,11.819426794312214,51.7470466042373,68.24671655463438,30.0,33.8778090044533,6.403797018337823,0,Matematicos_Razonadores
90.3752458087979,59.23616507350052,89.25169630025518,30.05070297839288,58.17804079570018,65.35168093318121,48.73714417911048,35.78188382112328,3.490521385997339,0,Matematicos_Razonadores
81.06661575746533,57.500819822881226,92.43040460653674,10.0,63.74408970781846,56.19855404772115,35.20728324858806,38.1028765297271,2.2664188561065863,0,Matematicos_Razonadores
92.31130824610794,56.10536517011264,96.72190885928657,19.493334416291972,66.22672723976318,51.855608849425515,30.0,35.0289488483922,1.0,0,Matematicos_Razonadores
82.67442141406612,62.18526937272576,89.4516912442146,25.22502298604069,48.87942377806634,65.00315158558318,43.38035434092722,35.384196689338154,1.0,0,Matematicos_Razonadores
90.63422078059254,60.17363719805676,96.7152879169933,50.219395977088304,44.410030224968295,51.88831431664066,45.315494718204604,35.84491345810248,6.393079577960059,0,Matematicos_Razonadores
100.0,63.75678951898998,76.45749325140251,42.37482278427406,60.94451565653075,62.73608173587139,34.616494815825135,31.05677221423639,2.346449075566405,0,Matematicos_Razonadores
100.0,67.2996091251534,95.29083598282712,54.218615699695135,66.83952920548218,50.57288024541297,42.84153897052218,35.122157690958744,9.772436634633735,0,Matematicos_Razonadores
94.6335323133724,65.72916287176643,90.26350826916384,20.254515094755316,47.49919901014232,54.569391076469586,40.81255738253358,34.953908551996236,5.217696473797243,0,Matematicos_Razonadores
99.7869331133959,43.35165349730552,100.0,39.155663614578174,43.15740486784436,57.51034664676045,40.32401377854939,33.80303736406911,3.2924263937992033,0,Matematicos_Razonadores
92.53652238109181,52.35794841619274,84.19665799571992,37.59179324752637,59.01228239497489,65.43503479904503,30.14747235276785,27.659071091220774,6.012714246140505,0,Matematicos_Razonadores
88.78491545023255,70.99912316246775,90.2030210165753,19.68138455557132,56.04385483307387,45.9087495367663,48.559708151354904,36.0504393648447,6.059058760343084,0,Matematicos_Razonadores
99.65109227451016,46.349180021589206,74.87788468983419,33.820703152725756,61.84195452141617,55.60028606327852,37.07740120097256,27.777515172683735,6.119646591798901,0,Matematicos_Razonadores
94.046932768091,57.21862304535884,80.39271295346734,39.9703935901393,67.66143514111309,65.26545598121206,52.01377806017711,27.581834205276856,3.259674972654813,0,Matematicos_Razonadores
91.87289655141447,59.23844568439829,92.35504746240542,24.740853018969332,47.154833194755064,43.96461222835211,34.016598640320396,38.85128539492182,4.75081405099871,0,Matematicos_Razonadores
86.32695820511762,59.10497744949103,100.0,23.268593144766015,60.36285839553046,70.63665085006636,43.62199420189937,23.185115032516507,3.474437916538348,0,Matematicos_Razonadores
78.80870046410024,44.71747464291761,69.06856472486741,43.17882083421546,51.39718858901911,44.891752443797884,30.0,29.922514827457075,4.429833544846235,0,Matematicos_Razonadores
100.0,51.32252867180486,83.87818085576458,40.78944777890508,56.27283048014828,55.255314513019954,56.28211311744969,26.468457676167617,6.51595970289987,0,Matematicos_Razonadores
92.8556878327855,53.666587268697796,99.52762016098417,31.246666537836973,63.28948715547095,58.93840090866439,35.582956662477244,28.263898659777322,3.355881063628272,0,Matematicos_Razonadores
87.17455699658258,59.73184097339627,75.53103178989011,36.240478138424976,71.37313995027883,58.390688887829086,39.857265260310136,26.721202041893907,5.235127306505364,0,Matematicos_Razonadores
89.03268005444956,55.46080988489424,73.23717552623523,46.58032334956853,55.73242606967008,56.105114361081995,40.08255013558272,27.647270545033443,3.2896653307285346,0,Matematicos_Razonadores
93.92243331988733,55.15671836305119,82.90489851449574,47.70425927492252,63.23213819939213,72.36709807517106,36.5905131966383,31.17325771054611,5.897807421237003,0,Matematicos_Razonadores
100.0,59.130410415291564,93.5083060858492,31.79829619747766,61.26994846519079,58.053337995274255,41.66182681527545,28.1828265930753,3.1673365321011446,0,Matematicos_Razonadores
91.0370984438343,55.636949408591455,90.78009528492548,37.656466112536094,57.47266720472955,51.23616015822721,30.0,24.52634739939048,6.006579532706631,0,Matematicos_Razonadores
93.29547565190725,65.37623416484328,96.72111453266157,16.086482462440667,44.40471867537968,50.94147715355616,38.92558480524746,26.42970752392167,3.3739020544772056,0,Matematicos_Razonadores
91.55564939847405,74.93714055596114,99.41915204099493,26.125690824392983,57.49966462795308,61.99593731163523,41.49736858129062,20.23380941912145,3.0791152489059272,0,Matematicos_Razonadores
88.28677542868867,68.66099941778596,76.7808976305642,29.515277253392753,60.661562283340984,69.63093699784916,43.01385682906989,27.526585079671346,1.0,0,Matematicos_Razonadores
90.36918602023763,60.69520109110515,63.5740185837388,44.29248133643934,71.07128467684237,53.141098164440315,30.658930176254046,26.13479640224934,4.2996798955586,0,Matematicos_Razonadores
92.8517984827466,55.261927140387314,100.0,27.179043160906396,68.45503547488413,51.374992568533266,40.50148455218258,19.71093867346688,7.125609625946495,0,Matematicos_Razonadores
96.55171886615797,73.857211292089,82.94137947402817,29.811660337110347,71.85462719502642,52.80163605979736,43.750269077864665,31.15354068053349,6.652348980169297,0,Matematicos_Razonadores
98.1188925270624,57.72597021995305,86.72089452259223,15.983998449299602,66.47850159740214,56.973443948130964,41.37543642891891,33.014747214004785,9.200217061961688,0,Matematicos_Razonadores
94.87114674136802,47.04859393719932,96.76569376480293,18.209154099541415,62.367806254829205,60.207101415459235,44.46831028846507,35.10921494094644,4.889605071533869,0,Matematicos_Razonadores
86.11566829843451,64.91741957463225,88.91831849507156,15.45247194630375,64.781886251768,53.36196235520855,40.4952509719183,28.271140378930347,4.541492494506033,0,Matematicos_Razonadores
89.1448754620326,51.99880379456487,88.06318743043114,37.815327777201624,69.80089950188103,59.834059967813175,32.609878071586444,28.97874021768304,1.4975422561418297,0,Matematicos_Razonadores
80.65792813384748,53.519267719433195,71.39605804419467,20.5707963996197,51.094750900709876,52.76980267035481,42.91625630078453,38.48335873156316,6.921598168763163,0,Matematicos_Razonadores
91.17621724942296,67.86012280271751,95.31856412970646,25.48139551207982,63.13568466881448,59.69996325195797,38.773198963903226,33.6308912091729,3.930982678940759,0,Matematicos_Razonadores
91.24593903614159,64.26304742213652,83.0489663034348,38.328221809213915,60.26364782837595,56.49303662577606,44.24117677976902,32.31351589905921,4.622985678289776,0,Matematicos_Razonadores
98.60297870253308,51.474501029415734,72.41857559143173,19.56745836816563,50.59860987635928,59.77559665089207,33.10087424159122,29.563300686089722,6.038306961732543,0,Matematicos_Razonadores
99.60741425742394,59.928860365756705,91.3156649016652,35.088434605421185,58.19141834899384,64.59897570567225,44.88643181501289,31.740260221503483,4.325285079338355,0,Matematicos_Razonadores
100.0,66.33035714256977,77.45657573067412,29.436140124672328,41.570744905752115,52.56898842599288,32.15946995287138,29.931422332208932,6.4114827433384765,0,Matematicos_Razonadores
89.2644038957692,62.43951328793575,87.88315177668281,13.796251586610266,62.810723858156344,57.43364623070328,34.052868957103364,28.596097535831895,1.0,0,Matematicos_Razonadores
95.59813934052251,74.14679994712466,92.39830561452949,16.27634634555448,49.3613200571409,55.965629851156784,32.790185791411425,37.614069186965324,4.602788980472921,0,Matematicos_Razonadores
100.0,61.95045188740108,74.07009098005348,39.73792675892117,50.265988513855866,59.21025712558204,34.92288978844799,26.582202242035095,1.0052082431085223,0,Matematicos_Razonadores
87.94985060483477,65.0240058851764,77.89045160791825,19.125356581003416,52.27532232298765,64.04514939457431,42.80586974085077,22.633737840916638,6.983778008355543,0,Matematicos_Razonadores
97.82692599249266,61.491343680337565,88.46229225848667,11.623609826554006,40.66238743239194,51.6603486283157,40.78514218171479,32.69907998024423,2.7695550129265314,0,Matematicos_Razonadores
88.9443844184618,56.43744406114122,79.44065381431695,44.436793211946856,64.8968160675754,60.694521578394465,46.266483508200984,32.33754395714,3.937467610307222,0,Matematicos_Razonadores
93.562087226481,48.68339608351993,96.16583974905139,35.83215832554838,56.035482147831296,76.67453839619212,49.35094692618857,25.20123379258007,2.329767436801198,0,Matematicos_Razonadores
89.6541395354168,53.30857721549065,83.5179170844767,44.63375665446351,60.65694742379503,67.4325627809605,34.998942330363455,33.22967958778266,8.791037377550914,0,Matematicos_Razonadores
98.34944481146151,56.54366050707088,89.35374464198739,36.461593234072936,69.5882034905117,66.2642934766091,38.18580355682769,34.89219101422652,5.512898410717578,0,Matematicos_Razonadores
94.02387767190906,58.55149107963917,86.82432578718796,17.415202838073345,59.35748255586299,54.86973827854767,30.0,26.431303337159623,8.236337056348953,0,Matematicos_Razonadores
